"vacancyID","applicationDate","candidateID","name","nameLat","gender","occupation","ethnicity","city","city2","website","RA","ethnCollapsed","ethnGroup2","emailContact","websiteContact","phoneContact","response","rejected","genderEmp","notRussianEmp"
900,2018-06-26,145,"Юлиана Якерсон","Yuliana Yakerson","female","cook","Jewish","Moscow","Moscow/St Petersburg","1","1","Jewish","European",0,0,0,0,0,NA,NA
901,2018-06-26,66,"Леван Болквадзе","Levan Bolkvadze","male","cook","Georgian","St Petersburg","Moscow/St Petersburg","1","4","Georgian","Southern",0,0,0,0,0,NA,NA
902,2018-06-26,306,"Айтен Исмаилова","Ayten Ismailova","female","cook","Azeri","St Petersburg","Moscow/St Petersburg","1","1","Chechen/Azeri","Southern",0,1,0,1,0,"female",0
903,2018-06-26,148,"Аделина Шац","Adelina Schatz","female","cook","Jewish","Ufa","Kazan/Ufa","1","1","Jewish","European",0,0,1,1,0,"female",0
904,2018-06-26,36,"Олексий Стадник","Oleksiy Stadnik","male","cook","Ukrainian","Ufa","Kazan/Ufa","1","4","Ukrainian","European",0,0,0,0,0,"female",0
905,2018-06-26,141,"Эдуард Шпильман","Eduard Shpilman","male","programmer","Jewish","Moscow","Moscow/St Petersburg","1","4","Jewish","European",0,0,0,0,0,NA,NA
906,2018-06-26,301,"Расул Хатуев","Rasul Khatuev","male","programmer","Chechen","Moscow","Moscow/St Petersburg","1","4","Chechen/Azeri","Southern",0,0,0,0,1,"female",0
907,2018-06-26,46,"Михайло Приступа","Mihailo Prystupa","male","programmer","Ukrainian","St Petersburg","Moscow/St Petersburg","1","4","Ukrainian","European",0,0,0,0,0,NA,NA
908,2018-06-26,206,"Андрей Кайзер","Andrey Kaiser","male","programmer","German","St Petersburg","Moscow/St Petersburg","1","4","German","European",0,0,1,1,0,"male",NA
909,2018-06-26,32,"Галина Мельникова","Galina Melnikova","female","programmer","Russian","Ufa","Kazan/Ufa","1","1","Russian","European",0,0,1,1,0,"female",0
910,2018-06-26,161,"Фарид Шамсутдинов","Farid Shamsutdinov","male","cook","Tatar","Moscow","Moscow/St Petersburg","2","3","Tatar","Southern",0,0,0,0,0,NA,NA
911,2018-06-26,193,"Михаил Берг","Mikhail Berg","male","cook","German","Moscow","Moscow/St Petersburg","2","3","German","European",0,1,0,1,0,"female",0
912,2018-06-26,146,"Арина Габрилович","Arina Gabrilowitsch","female","cook","Jewish","St Petersburg","Moscow/St Petersburg","2","2","Jewish","European",0,0,1,1,0,"female",0
913,2018-06-26,242,"Илзе Приеде","Ilze Priede","female","cook","Latvian","St Petersburg","Moscow/St Petersburg","2","2","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
914,2018-06-26,227,"Лукас Дактарас","Lucas Daktaras","male","cook","Lithuanian","Kazan","Kazan/Ufa","2","3","Latvian/Lithuanian","European",0,1,1,1,0,"female",0
915,2018-06-26,67,"Коба Майсурадзе","Koba Maisuradze","male","cook","Georgian","Kazan","Kazan/Ufa","2","3","Georgian","Southern",0,1,0,1,0,"female",0
916,2018-06-26,180,"Рамзия Асатова","Ramziya Asatova","female","cook","Tatar","Ufa","Kazan/Ufa","2","2","Tatar","Southern",0,1,1,1,0,"female",NA
917,2018-06-26,53,"Иванна Степанюк","Ivanna Stepanjuk","female","salesperson","Ukrainian","Moscow","Moscow/St Petersburg","2","2","Ukrainian","European",0,0,1,1,0,"female",0
918,2018-06-26,5,"Никита Кузнецов","Nikita Kuznetsov","male","salesperson","Russian","Moscow","Moscow/St Petersburg","2","3","Russian","European",0,0,0,0,1,NA,NA
919,2018-06-26,150,"Илана Лейбович","Ilana Leybovich","female","salesperson","Jewish","St Petersburg","Moscow/St Petersburg","2","2","Jewish","European",0,0,1,1,0,"female",0
920,2018-06-26,230,"Угис Дубровскис","Ugis Dubrovskis","male","salesperson","Latvian","St Petersburg","Moscow/St Petersburg","2","3","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
921,2018-06-26,199,"Юрий Гюнтер","Yuriy Gunter","male","salesperson","German","Kazan","Kazan/Ufa","2","3","German","European",0,1,1,1,0,"female",0
922,2018-06-26,23,"Алла Козлова","Alla Kozlova","female","salesperson","Russian","Kazan","Kazan/Ufa","2","2","Russian","European",0,1,0,1,0,NA,NA
923,2018-06-26,40,"Василь Серденько","Vasil Serdenko","male","salesperson","Ukrainian","Ufa","Kazan/Ufa","2","3","Ukrainian","European",0,0,0,0,0,NA,NA
924,2018-06-26,152,"Рада Лившиц","Rada Livshits","female","salesperson","Jewish","Ufa","Kazan/Ufa","2","2","Jewish","European",0,0,0,0,0,NA,NA
925,2018-06-26,281,"Рухшона Рахимова","Rukhshona Rakhimova","female","sales manager","Tajik","Moscow","Moscow/St Petersburg","1","1","Tajik/Uzbek","Southern",0,0,0,0,1,"male",0
926,2018-06-26,73,"Бесо Катамадзе","Beso Katamadze","male","sales manager","Georgian","Moscow","Moscow/St Petersburg","1","4","Georgian","Southern",0,0,0,0,0,NA,NA
927,2018-06-26,266,"Джамшед Хамидов","Jamshed Khamidov","male","sales manager","Tajik","St Petersburg","Moscow/St Petersburg","1","4","Tajik/Uzbek","Southern",0,0,0,0,1,NA,NA
928,2018-06-26,106,"Акоп Овсепян","Akop Ovsepyan","male","sales manager","Armenian","St Petersburg","Moscow/St Petersburg","1","4","Armenian","Southern",0,0,0,0,0,NA,NA
929,2018-06-26,267,"Фаридун Махкамов","Faridun Mahkamov","male","sales manager","Tajik","Kazan","Kazan/Ufa","1","4","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
930,2018-06-26,43,"Игорь Дяченко","Igor Dyachenko","male","sales manager","Ukrainian","Kazan","Kazan/Ufa","1","4","Ukrainian","European",0,0,0,0,0,NA,NA
931,2018-06-26,326,"Наиля Ишкильдина","Nailya Ishkildina","female","sales manager","Bashkir","Ufa","Kazan/Ufa","1","1",NA,NA,0,1,0,1,0,"female",0
932,2018-06-26,140,"Исаак Зильберман","Isaac Zilberman","male","sales manager","Jewish","Ufa","Kazan/Ufa","1","4","Jewish","European",0,0,0,0,0,NA,NA
933,2018-06-26,229,"Мантас Вайчюнас","Mantas Vaiciunas","male","salesperson","Lithuanian","Moscow","Moscow/St Petersburg","1","4","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
934,2018-06-26,85,"Цира Капанадзе","Tzira Kapanadze","female","salesperson","Georgian","Moscow","Moscow/St Petersburg","1","1","Georgian","Southern",0,0,0,0,0,NA,NA
935,2018-06-26,166,"Рамиль Лотфуллин","Ramil Lotfullin","male","salesperson","Tatar","St Petersburg","Moscow/St Petersburg","1","4","Tatar","Southern",0,0,0,0,0,NA,NA
936,2018-06-26,118,"Лусине Казарян","Lusine Kazaryan","female","salesperson","Armenian","St Petersburg","Moscow/St Petersburg","1","1","Armenian","Southern",0,0,1,1,0,"female",0
937,2018-06-26,87,"Нелли Какабадзе","Nelly Kakabadze","female","salesperson","Georgian","Kazan","Kazan/Ufa","1","1","Georgian","Southern",0,0,1,1,0,"female",NA
938,2018-06-26,103,"Ваграм Погосян","Vahram Poghosyan","male","salesperson","Armenian","Kazan","Kazan/Ufa","1","4","Armenian","Southern",0,0,0,0,0,NA,NA
939,2018-06-26,120,"Ани Кургинян","Ani Kurginyan","female","salesperson","Armenian","Ufa","Kazan/Ufa","1","1","Armenian","Southern",0,0,1,1,0,"female",NA
940,2018-06-26,184,"Эльвира Шайдуллина","Elvira Shaydullina","female","salesperson","Tatar","Ufa","Kazan/Ufa","1","1","Tatar","Southern",0,0,0,0,0,NA,NA
941,2018-06-27,297,"Орхан Тагиев","Orhan Tagiyev","male","sales manager","Azeri","Moscow","Moscow/St Petersburg","2","3","Chechen/Azeri","Southern",0,0,0,0,1,NA,NA
942,2018-06-27,105,"Бабкен Мартиросян","Babken Martirosyan","male","sales manager","Armenian","Moscow","Moscow/St Petersburg","2","3","Armenian","Southern",0,0,0,0,0,NA,NA
943,2018-06-27,217,"Валерия Шварц","Valeriya Shvarts","female","sales manager","German","Moscow","Moscow/St Petersburg","2","2","German","European",0,0,0,0,0,NA,NA
944,2018-06-27,249,"Агне Микайлайте","Agne Mikaylayte","female","sales manager","Lithuanian","Moscow","Moscow/St Petersburg","2","2","Latvian/Lithuanian","European",0,1,0,1,0,NA,NA
945,2018-06-27,138,"Аркадий Вайсман","Arkady Vaisman","male","sales manager","Jewish","St Petersburg","Moscow/St Petersburg","2","3","Jewish","European",0,1,0,1,0,"female",0
946,2018-06-27,170,"Ильназ Ахметзянов","Ilnaz Akhmetzyanov","male","sales manager","Tatar","St Petersburg","Moscow/St Petersburg","2","3","Tatar","Southern",0,1,0,1,0,"male",0
947,2018-06-27,74,"Дато Вашакидзе","Dato Vashakidze","male","sales manager","Georgian","St Petersburg","Moscow/St Petersburg","2","3","Georgian","Southern",0,0,0,0,0,NA,NA
948,2018-06-27,234,"Альбинас Рискус","Albinas Riskus","male","sales manager","Lithuanian","St Petersburg","Moscow/St Petersburg","2","3","Latvian/Lithuanian","European",0,1,0,1,0,"female",0
949,2018-06-27,107,"Грант Петросян","Grant Petrosyan","male","sales manager","Armenian","Kazan","Kazan/Ufa","2","3","Armenian","Southern",0,0,0,0,1,"female",1
950,2018-06-27,11,"Роман Лисицын","Roman Lisitsyn","male","sales manager","Russian","Kazan","Kazan/Ufa","2","3","Russian","European",0,0,0,0,0,NA,NA
951,2018-06-27,283,"Юлдуз Хафизова","Yulduz Khafizova","female","sales manager","Uzbek","Kazan","Kazan/Ufa","2","2","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
952,2018-06-27,139,"Виктор Бройтман","Victor Broytman","male","sales manager","Jewish","Kazan","Kazan/Ufa","2","3","Jewish","European",0,0,0,0,0,NA,NA
953,2018-06-27,325,"Ильшат Залилов","Ilshat Zalilov","male","sales manager","Bashkir","Ufa","Kazan/Ufa","2","3",NA,NA,0,1,0,1,0,"male",1
954,2018-06-27,44,"Виталий Опанасюк","Vitaly Opanasyuk","male","sales manager","Ukrainian","Ufa","Kazan/Ufa","2","3","Ukrainian","European",0,0,0,0,0,NA,NA
955,2018-06-27,325,"Ильшат Залилов","Ilshat Zalilov","male","sales manager","Bashkir","Ufa","Kazan/Ufa","2","3",NA,NA,0,0,0,0,0,NA,NA
956,2018-06-27,316,"Хава Хамзатова","Hava Khamzatova","female","sales manager","Chechen","Ufa","Kazan/Ufa","2","2","Chechen/Azeri","Southern",0,1,0,1,0,NA,NA
957,2018-06-27,45,"Миколай Скрипка","Mikolay Skripka","male","programmer","Ukrainian","Moscow","Moscow/St Petersburg","2","3","Ukrainian","European",0,0,0,0,0,NA,NA
958,2018-06-27,29,"Валерия Соколова","Valeria Sokolova","female","programmer","Russian","Moscow","Moscow/St Petersburg","2","2","Russian","European",0,0,0,0,1,NA,NA
959,2018-06-27,205,"Анатолий Циглер","Anatoliy Tsigler","male","programmer","German","Moscow","Moscow/St Petersburg","2","3","German","European",0,0,0,0,0,NA,NA
960,2018-06-27,45,"Миколай Скрипка","Mikolay Skripka","male","programmer","Ukrainian","Moscow","Moscow/St Petersburg","2","3","Ukrainian","European",0,1,0,1,0,"female",0
961,2018-06-27,302,"Асиф Зейналов","Asif Zeynalov","male","programmer","Azeri","St Petersburg","Moscow/St Petersburg","2","3","Chechen/Azeri","Southern",0,0,0,0,1,"female",0
962,2018-06-27,270,"Умид Мухторов","Umid Mukhtorov","male","programmer","Uzbek","St Petersburg","Moscow/St Petersburg","2","3","Tajik/Uzbek","Southern",0,1,0,1,0,"female",0
963,2018-06-27,190,"Лилия Гатауллина","Lilia Gataullina","female","programmer","Tatar","St Petersburg","Moscow/St Petersburg","2","2","Tatar","Southern",0,0,1,1,0,"female",NA
964,2018-06-27,190,"Лилия Гатауллина","Lilia Gataullina","female","programmer","Tatar","St Petersburg","Moscow/St Petersburg","2","2","Tatar","Southern",0,1,0,1,0,NA,NA
965,2018-06-27,47,"Петро Горбань","Petro Gorban","male","programmer","Ukrainian","Kazan","Kazan/Ufa","2","3","Ukrainian","European",0,0,0,0,0,NA,NA
966,2018-06-27,255,"Иева Раткуте","Ieva Ratkute","female","programmer","Lithuanian","Kazan","Kazan/Ufa","2","2","Latvian/Lithuanian","European",0,0,1,1,0,"female",NA
967,2018-06-27,288,"Гульнара Джуманазарова","Gulnara Dzhumanazarova","female","programmer","Uzbek","Ufa","Kazan/Ufa","2","2","Tajik/Uzbek","Southern",0,1,1,1,0,"female",1
968,2018-06-27,288,"Гульнара Джуманазарова","Gulnara Dzhumanazarova","female","programmer","Uzbek","Ufa","Kazan/Ufa","2","2","Tajik/Uzbek","Southern",0,0,1,1,0,"female",0
969,2018-06-27,209,"Светлана Кригер","Svetlana Krieger","female","cook","German","Moscow","Moscow/St Petersburg","1","1","German","European",0,0,0,0,0,NA,NA
970,2018-06-27,81,"Ирма Кобахидзе","Irma Kobakhidze","female","cook","Georgian","Moscow","Moscow/St Petersburg","1","1","Georgian","Southern",0,0,0,0,0,NA,NA
971,2018-06-27,306,"Айтен Исмаилова","Ayten Ismailova","female","cook","Azeri","St Petersburg","Moscow/St Petersburg","1","1","Chechen/Azeri","Southern",0,0,1,1,0,"female",0
972,2018-06-27,258,"Баха Хушвахтов","Baha Khushvakhtov","male","cook","Tajik","St Petersburg","Moscow/St Petersburg","1","4","Tajik/Uzbek","Southern",0,0,1,1,0,"female",0
973,2018-06-27,83,"Нино Кардава","Nino Kardava","female","cook","Georgian","Kazan","Kazan/Ufa","1","1","Georgian","Southern",0,0,1,1,0,"female",NA
974,2018-06-27,51,"Уляна Бабий","Ulyana Babiy","female","cook","Ukrainian","Kazan","Kazan/Ufa","1","1","Ukrainian","European",0,0,0,0,0,NA,NA
975,2018-06-27,196,"Алексей Финк","Aleksey Fink","male","cook","German","Ufa","Kazan/Ufa","1","4","German","European",0,0,1,1,0,"female",0
976,2018-06-27,260,"Хуршид Исраилов","Khurshid Israilov","male","cook","Uzbek","Ufa","Kazan/Ufa","1","4","Tajik/Uzbek","Southern",0,0,1,1,0,"female",NA
977,2018-06-27,221,"София Мюллер","Sofia Muller","female","programmer","German","Moscow","Moscow/St Petersburg","1","1","German","European",0,0,0,0,0,NA,NA
978,2018-06-27,253,"Винета Строде","Vineta Strode","female","programmer","Latvian","Moscow","Moscow/St Petersburg","1","1","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
979,2018-06-27,206,"Андрей Кайзер","Andrey Kaiser","male","programmer","German","St Petersburg","Moscow/St Petersburg","1","4","German","European",0,0,0,0,0,NA,NA
980,2018-06-27,238,"Густавс Визулис","Gustavs Vizulis","male","programmer","Latvian","St Petersburg","Moscow/St Petersburg","1","4","Latvian/Lithuanian","European",0,1,0,1,0,"female",0
981,2018-06-27,239,"Сандрис Япиньш","Sandris Yapinsh","male","programmer","Latvian","Kazan","Kazan/Ufa","1","4","Latvian/Lithuanian","European",0,0,1,1,0,"female",0
982,2018-06-27,65,"Каха Абуладзе","Kakha Abuladze","male","cook","Georgian","Moscow","Moscow/St Petersburg","2","3","Georgian","Southern",0,0,0,0,0,NA,NA
983,2018-06-27,305,"Амина Эльмурзаева","Amina Elmurzaeva","female","cook","Chechen","Moscow","Moscow/St Petersburg","2","2","Chechen/Azeri","Southern",0,1,1,1,0,"female",NA
984,2018-06-27,290,"Мансур Эдилов","Mansur Edilov","male","cook","Chechen","St Petersburg","Moscow/St Petersburg","2","3","Chechen/Azeri","Southern",0,1,1,1,0,"female",0
985,2018-06-27,34,"Олександр Мельничук","Olexandr Melnichuk","male","cook","Ukrainian","St Petersburg","Moscow/St Petersburg","2","3","Ukrainian","European",0,1,0,1,0,NA,NA
986,2018-06-27,52,"Руслана Христенко","Ruslana Khristenko","female","cook","Ukrainian","Ufa","Kazan/Ufa","2","2","Ukrainian","European",0,1,1,1,0,"male",NA
987,2018-06-27,276,"Тахмина Сатторова","Tahmina Sattorova","female","cook","Tajik","Ufa","Kazan/Ufa","2","2","Tajik/Uzbek","Southern",0,1,1,1,0,"female",NA
988,2018-06-27,293,"Умар Сатуев","Umar Satuev","male","salesperson","Chechen","Moscow","Moscow/St Petersburg","2","3","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
989,2018-06-27,53,"Иванна Степанюк","Ivanna Stepanjuk","female","salesperson","Ukrainian","Moscow","Moscow/St Petersburg","2","2","Ukrainian","European",0,1,1,1,0,"female",NA
990,2018-06-27,262,"Санжар Тошпулатов","Sanjar Toshpulatov","male","salesperson","Uzbek","St Petersburg","Moscow/St Petersburg","2","3","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
991,2018-06-27,86,"Нана Чиковани","Nana Chikovani","female","salesperson","Georgian","St Petersburg","Moscow/St Petersburg","2","2","Georgian","Southern",0,1,0,1,0,NA,NA
992,2018-06-27,279,"Нилуфар Давлатова","Nilufar Davlatova","female","salesperson","Tajik","Kazan","Kazan/Ufa","2","2","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
993,2018-06-27,55,"Мирослава Сипко","Miroslava Sipko","female","salesperson","Ukrainian","Kazan","Kazan/Ufa","2","2","Ukrainian","European",0,0,0,0,1,NA,NA
994,2018-06-27,24,"Ксения Шишкова","Ksenia Shishkova","female","salesperson","Russian","Ufa","Kazan/Ufa","2","2","Russian","European",0,0,1,1,0,"female",NA
995,2018-06-27,168,"Рамис Зиатдинов","Ramis Ziyatdinov","male","salesperson","Tatar","Ufa","Kazan/Ufa","2","3","Tatar","Southern",0,0,0,0,0,NA,NA
996,2018-06-27,201,"Виталий Кох","Vitaly Koch","male","sales manager","German","Moscow","Moscow/St Petersburg","1","4","German","European",0,0,0,0,0,NA,NA
997,2018-06-27,9,"Олег Плотников","Oleg Plotnikov","male","sales manager","Russian","Moscow","Moscow/St Petersburg","1","4","Russian","European",0,0,0,0,0,NA,NA
998,2018-06-27,218,"Дарья Вальтер","Daria Walter","female","sales manager","German","St Petersburg","Moscow/St Petersburg","1","1","German","European",0,0,0,0,0,NA,NA
999,2018-06-27,250,"Лаума Вагале","Lauma Vagale","female","sales manager","Latvian","St Petersburg","Moscow/St Petersburg","1","1","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
1000,2018-06-27,171,"Инсаф Шайдуллин","Insaf Shaydullin","male","sales manager","Tatar","Kazan","Kazan/Ufa","1","4","Tatar","Southern",0,0,1,1,0,"female",1
1001,2018-06-27,203,"Павел Реймер","Pavel Reimer","male","sales manager","German","Kazan","Kazan/Ufa","1","4","German","European",0,0,1,1,0,"female",NA
